user_id,total_failed_logins,total_admin_requests,total_pwd_changes,recent_failed_logins_7d,days_since_last_event,days_since_last_pwd_change,is_compromised,y_pred
user_388211,3,0,0,0,272,283.0,0,0.0
user_182831,4,1,2,0,272,284.0,0,0.0
user_101187,1,2,0,0,275,283.0,0,0.0
user_181794,0,0,3,0,272,273.0,0,0.0
user_150301,3,1,2,0,273,277.0,0,0.0
user_348466,2,0,0,0,279,283.0,0,0.0
user_208663,1,2,1,0,272,293.0,0,0.0
user_135098,4,0,1,0,277,294.0,0,0.0
user_291182,6,2,2,0,273,299.0,0,0.0
user_475869,1,3,1,0,273,294.0,0,0.0
user_152251,3,1,1,0,272,281.0,0,0.0
user_24337,1,2,2,0,275,291.0,0,0.0
user_410985,0,0,0,0,274,283.0,0,0.0
user_136635,0,4,0,0,272,283.0,0,0.0
user_179580,3,0,1,0,273,289.0,0,0.0
user_75233,2,0,1,0,272,276.0,0,0.0
user_115427,4,0,2,0,273,283.0,0,0.0
user_363781,1,0,1,0,276,291.0,0,0.0
user_90362,2,2,1,0,275,277.0,0,0.0
user_466880,3,2,1,0,272,293.0,0,0.0
user_63489,5,0,2,0,273,292.0,0,0.0
user_341007,0,2,2,0,273,280.0,0,0.0
user_477126,1,1,2,0,272,272.0,0,0.0
user_321121,1,0,1,0,272,272.0,0,0.0
user_75559,0,1,1,0,273,296.0,0,0.0
user_106946,2,1,2,0,273,273.0,0,0.0
user_217361,1,0,1,0,272,288.0,0,0.0
user_219970,2,0,0,0,273,283.0,0,0.0
user_131155,1,1,1,0,273,284.0,0,0.0
user_43020,2,1,1,0,277,283.0,0,0.0
user_452550,3,2,1,0,272,296.0,0,0.0
user_268491,3,3,1,0,275,297.0,0,0.0
user_486885,3,1,2,0,272,284.0,0,0.0
user_193347,3,3,1,0,274,286.0,0,0.0
user_159118,2,0,1,0,278,295.0,0,0.0
user_78894,1,1,2,0,272,278.0,0,0.0
user_487770,1,2,3,0,272,292.0,0,0.0
user_385563,3,0,0,0,273,283.0,0,0.0
user_496226,1,1,0,0,274,283.0,0,0.0
user_442435,3,2,0,0,272,283.0,0,0.0
user_437830,1,1,1,0,275,291.0,0,0.0
user_57471,1,1,0,0,272,283.0,0,0.0
user_335932,1,0,0,0,276,283.0,0,0.0
user_215005,3,0,3,0,274,277.0,0,0.0
user_402909,2,2,1,0,273,294.0,0,0.0
user_274860,0,2,0,0,272,283.0,0,0.0
user_286753,2,0,1,0,276,281.0,0,0.0
user_65304,2,0,0,0,274,283.0,0,0.0
user_245892,5,0,0,0,272,283.0,0,0.0
user_81131,2,0,0,0,273,283.0,0,0.0
user_335044,3,1,1,0,273,274.0,0,0.0
user_417208,1,0,0,0,276,283.0,0,0.0
user_404914,0,1,0,0,275,283.0,0,0.0
user_485199,0,0,2,0,272,274.0,0,0.0
user_395288,5,1,0,0,273,283.0,0,0.0
user_29091,2,1,0,0,272,283.0,0,0.0
user_300005,0,2,1,0,274,301.0,0,0.0
user_430669,4,3,0,0,272,283.0,0,0.0
user_270079,2,0,1,0,272,286.0,0,0.0
user_316360,2,0,1,0,272,272.0,0,0.0
user_306925,1,0,0,0,272,283.0,0,0.0
user_241102,2,0,4,0,274,274.0,0,0.0
user_228804,3,1,2,0,272,291.0,0,0.0
user_256473,1,0,0,0,272,283.0,0,0.0
user_233667,1,0,1,0,273,286.0,0,0.0
user_207981,1,0,0,0,275,283.0,0,0.0
user_325400,0,2,4,0,274,274.0,0,0.0
user_472535,3,2,1,0,272,289.0,0,0.0
user_211915,4,1,0,0,272,283.0,0,0.0
user_293142,1,0,1,0,273,292.0,0,0.0
user_118105,1,0,0,0,273,283.0,0,0.0
user_418779,1,1,0,0,275,283.0,0,0.0
user_359456,6,2,0,0,272,283.0,0,1.0
user_83832,1,0,0,0,272,283.0,0,0.0
user_129344,3,0,1,0,274,277.0,0,0.0
user_406343,1,2,4,0,272,280.0,0,0.0
user_90168,0,0,0,0,272,283.0,0,0.0
user_33826,1,3,1,0,272,291.0,0,0.0
user_375257,3,3,1,0,272,300.0,0,0.0
user_11188,6,1,2,0,272,290.0,0,0.0
user_454232,6,2,1,0,273,278.0,1,0.0
user_180969,3,0,2,0,273,286.0,0,0.0
user_442040,3,0,3,0,272,272.0,0,0.0
user_36241,3,1,0,0,272,283.0,0,0.0
user_298274,2,1,2,0,272,279.0,0,0.0
user_477397,2,0,0,0,278,283.0,0,0.0
user_466367,2,1,2,0,272,277.0,0,0.0
user_229445,0,0,2,0,272,290.0,0,0.0
user_336342,0,0,0,0,277,283.0,0,0.0
user_495737,1,1,1,0,273,274.0,0,0.0
user_165637,5,1,1,0,272,278.0,0,0.0
user_151520,1,0,2,0,276,276.0,0,0.0
user_303437,3,2,4,0,272,287.0,0,0.0
user_357932,3,2,3,0,273,281.0,0,0.0
user_490630,3,1,1,0,272,287.0,0,0.0
user_498516,1,1,1,0,273,295.0,0,0.0
user_496914,5,1,1,0,273,300.0,0,0.0
user_226434,1,0,0,0,272,283.0,0,0.0
user_15935,4,1,1,0,272,274.0,0,0.0
user_326077,2,1,1,0,274,300.0,0,0.0
user_59626,0,2,1,0,273,274.0,0,0.0
user_340049,1,0,2,0,272,273.0,0,0.0
user_341137,0,0,2,0,272,279.0,0,0.0
user_132510,2,1,1,0,274,296.0,0,0.0
user_255635,1,1,0,0,273,283.0,0,0.0
user_401208,3,2,1,0,273,275.0,0,0.0
user_116557,10,1,1,0,272,288.0,1,1.0
user_268314,2,0,3,0,272,272.0,0,0.0
user_215720,1,0,1,0,274,287.0,0,0.0
user_161457,0,2,1,0,274,290.0,0,0.0
user_381773,1,1,1,0,272,274.0,0,0.0
user_333375,2,2,0,0,273,283.0,0,0.0
user_478848,1,0,0,0,278,283.0,0,0.0
user_261299,4,0,0,0,274,283.0,0,0.0
user_211197,0,1,1,0,274,298.0,0,0.0
user_424570,4,3,2,0,272,284.0,0,0.0
user_282559,2,2,1,0,273,301.0,0,0.0
user_404290,2,1,1,0,273,278.0,0,0.0
user_20451,0,0,0,0,272,283.0,0,0.0
user_45015,2,0,3,0,273,286.0,0,0.0
user_174534,1,2,2,0,273,273.0,0,0.0
user_95044,2,1,3,0,273,277.0,0,0.0
user_385830,3,5,1,0,274,274.0,1,0.0
user_94470,6,1,0,0,272,283.0,0,0.0
user_31324,2,0,0,0,273,283.0,0,0.0
user_295794,1,1,0,0,272,283.0,0,0.0
user_498966,1,0,1,0,272,293.0,0,0.0
user_151891,3,1,0,0,272,283.0,0,0.0
user_370192,0,3,2,0,273,280.0,0,0.0
user_207565,4,1,1,0,272,283.0,0,0.0
user_188253,1,0,1,0,277,291.0,0,0.0
user_260605,1,0,1,0,273,297.0,0,0.0
user_183836,1,1,2,0,273,288.0,0,0.0
user_28242,1,1,2,0,272,282.0,0,0.0
user_46063,4,1,1,0,272,287.0,0,0.0
user_238898,0,1,1,0,272,289.0,0,0.0
user_481174,0,1,3,0,272,281.0,0,0.0
user_96368,3,1,1,0,273,273.0,0,0.0
user_72193,1,0,1,0,274,293.0,0,0.0
user_27660,2,2,0,0,273,283.0,0,0.0
user_19512,2,2,1,0,274,276.0,0,0.0
user_90493,0,1,2,0,274,279.0,0,0.0
user_477505,0,2,0,0,272,283.0,0,0.0
user_72048,3,2,0,0,272,283.0,0,0.0
user_195034,2,2,2,0,272,276.0,0,0.0
user_278125,4,1,0,0,273,283.0,0,0.0
user_478475,2,3,1,0,272,282.0,0,0.0
user_240351,3,1,1,0,273,294.0,0,0.0
user_428809,4,0,0,0,273,283.0,0,0.0
user_351424,2,2,1,0,272,292.0,0,0.0
user_332753,2,3,1,0,272,299.0,0,0.0
user_346815,1,2,3,0,272,286.0,0,0.0
user_454417,2,0,0,0,273,283.0,0,0.0
user_440505,1,1,0,0,272,283.0,0,0.0
user_161741,2,0,2,0,272,273.0,0,0.0
user_350447,1,0,2,0,273,273.0,0,0.0
user_301209,2,1,0,0,277,283.0,0,0.0
user_367552,2,0,3,0,275,276.0,0,0.0
user_180929,2,0,4,0,272,273.0,0,0.0
user_464870,1,2,2,0,272,277.0,0,0.0
user_109781,1,0,2,0,274,274.0,0,0.0
user_190263,2,0,0,0,272,283.0,0,0.0
user_105701,3,1,2,0,272,272.0,0,0.0
user_327403,0,0,7,0,275,279.0,0,0.0
user_284595,3,0,1,0,277,286.0,0,0.0
user_33088,1,3,1,0,274,281.0,0,0.0
user_365307,2,1,1,0,273,283.0,0,0.0
user_322541,1,3,1,0,273,288.0,0,0.0
user_157854,2,0,1,0,274,276.0,0,0.0
user_318036,1,3,0,0,274,283.0,0,0.0
user_266073,3,2,1,0,274,278.0,0,0.0
user_134625,1,1,1,0,272,279.0,0,0.0
user_393454,3,1,2,0,273,275.0,0,0.0
user_123439,1,0,1,0,275,279.0,0,0.0
user_362543,0,3,3,0,272,272.0,0,0.0
user_10924,2,1,0,0,273,283.0,0,0.0
user_72213,1,1,1,0,275,292.0,0,0.0
user_179905,3,0,1,0,275,284.0,0,0.0
user_206180,5,1,0,0,272,283.0,0,0.0
user_487973,1,2,0,0,273,283.0,0,0.0
user_38600,1,2,1,0,272,292.0,0,0.0
user_210494,9,2,0,0,272,283.0,1,1.0
user_12839,0,1,3,0,275,275.0,0,0.0
user_466031,1,2,3,0,272,276.0,0,0.0
user_458597,0,1,1,0,272,296.0,0,0.0
user_140064,8,1,1,0,274,286.0,1,1.0
user_205967,6,1,1,0,275,281.0,0,0.0
user_281212,3,1,0,0,273,283.0,0,0.0
user_466112,1,5,0,0,273,283.0,0,0.0
user_474381,2,3,1,0,273,273.0,0,0.0
user_222753,3,3,1,0,273,282.0,0,0.0
user_289464,0,2,1,0,272,300.0,0,0.0
user_428318,1,0,4,0,273,276.0,0,0.0
user_471990,2,1,0,0,272,283.0,0,0.0
user_226431,3,0,0,0,274,283.0,0,0.0
user_150181,1,0,1,0,272,291.0,0,0.0
user_47595,5,0,0,0,272,283.0,0,0.0
user_277614,2,2,1,0,272,301.0,0,0.0
user_364444,1,0,4,0,273,273.0,0,0.0
user_305753,7,2,1,0,272,280.0,0,1.0
user_38994,2,0,1,0,272,294.0,0,0.0
user_8790,5,0,2,0,273,280.0,0,0.0
user_36398,3,0,0,0,273,283.0,0,0.0
user_128474,6,1,0,0,273,283.0,1,0.0
user_254330,3,0,2,0,273,289.0,0,0.0
user_309914,2,0,1,0,273,296.0,0,0.0
user_276251,2,1,1,0,273,283.0,0,0.0
user_429118,3,1,2,0,272,279.0,1,0.0
user_237190,4,0,3,0,272,292.0,0,0.0
user_435618,1,1,1,0,274,276.0,0,0.0
user_417882,2,0,0,0,275,283.0,0,0.0
user_35996,2,0,2,0,272,282.0,0,0.0
user_163762,1,2,4,0,273,273.0,0,0.0
user_129209,4,1,0,0,272,283.0,0,0.0
user_431307,2,0,1,0,273,301.0,0,0.0
user_200733,3,3,1,0,272,290.0,0,0.0
user_347009,0,0,0,0,279,283.0,0,0.0
user_107301,2,0,1,0,272,272.0,0,0.0
user_68698,3,0,0,0,272,283.0,0,0.0
user_113085,2,0,0,0,273,283.0,0,0.0
user_65644,0,2,0,0,273,283.0,0,0.0
user_125793,1,0,2,0,274,281.0,0,0.0
user_79504,0,0,0,0,273,283.0,0,0.0
user_496977,1,2,3,0,275,281.0,0,0.0
user_56462,2,1,0,0,272,283.0,0,0.0
user_90032,2,0,0,0,272,283.0,0,0.0
user_469858,0,0,2,0,272,284.0,0,0.0
user_349356,2,3,0,0,272,283.0,0,0.0
user_48982,3,2,1,0,273,273.0,0,0.0
user_301773,9,0,1,0,274,274.0,1,1.0
user_301699,1,4,0,0,273,283.0,0,0.0
user_472150,0,1,0,0,272,283.0,0,0.0
user_27862,2,3,1,0,272,293.0,0,0.0
user_122379,2,0,2,0,273,283.0,0,0.0
user_8508,1,1,0,0,273,283.0,0,0.0
user_393373,4,1,2,0,273,282.0,0,0.0
user_308420,2,1,0,0,272,283.0,0,0.0
user_430911,2,0,1,0,272,297.0,0,0.0
user_252732,1,1,0,0,272,283.0,0,0.0
user_309459,2,0,1,0,273,273.0,0,0.0
user_17489,1,0,2,0,273,279.0,0,0.0
user_211120,2,1,2,0,275,286.0,0,0.0
user_227181,1,0,4,0,272,278.0,0,0.0
user_462008,1,4,2,0,273,277.0,0,0.0
user_312674,2,2,2,0,273,285.0,0,0.0
user_58174,3,0,0,0,275,283.0,0,0.0
user_464917,4,0,2,0,272,288.0,0,0.0
user_388122,3,0,1,0,273,279.0,0,0.0
user_336500,0,1,0,0,273,283.0,0,0.0
user_175452,2,1,1,0,275,298.0,0,0.0
user_79880,3,1,1,0,274,284.0,0,0.0
user_268952,1,1,0,0,277,283.0,0,0.0
user_477550,2,0,1,0,273,301.0,0,0.0
user_93293,1,1,1,0,278,290.0,0,0.0
user_323623,1,0,0,0,273,283.0,0,0.0
user_414071,2,4,0,0,273,283.0,0,0.0
user_313225,1,0,1,0,272,272.0,0,0.0
user_96446,0,1,3,0,272,272.0,0,0.0
user_91785,2,0,0,0,272,283.0,0,0.0
user_401761,2,0,1,0,273,273.0,1,0.0
user_269772,4,0,1,0,274,274.0,0,0.0
user_177763,2,0,0,0,272,283.0,0,0.0
user_490482,2,1,1,0,273,290.0,0,0.0
user_442347,4,0,0,0,273,283.0,0,0.0
user_161755,3,1,1,0,274,300.0,0,0.0
user_233185,1,1,0,0,274,283.0,0,0.0
user_92672,1,1,2,0,272,285.0,0,0.0
user_474146,1,0,0,0,272,283.0,0,0.0
user_386582,3,0,1,0,272,294.0,0,0.0
user_223174,7,2,0,0,273,283.0,0,1.0
user_0466,1,0,0,0,275,283.0,0,0.0
user_136880,4,1,0,0,274,283.0,0,0.0
user_244932,1,0,1,0,272,279.0,0,0.0
user_85519,6,1,2,0,272,290.0,0,0.0
user_428339,4,0,0,0,273,283.0,0,0.0
user_166639,5,0,1,0,276,296.0,0,0.0
user_433316,5,3,2,0,272,272.0,1,0.0
user_349495,2,0,0,0,274,283.0,0,0.0
user_475422,0,3,0,0,273,283.0,0,0.0
user_421689,2,0,2,0,272,275.0,0,0.0
user_66659,1,0,0,0,272,283.0,0,0.0
user_161819,1,1,0,0,281,283.0,0,0.0
user_254928,2,0,0,0,272,283.0,0,0.0
user_74310,1,1,4,0,272,274.0,0,0.0
user_71051,2,0,0,0,272,283.0,0,0.0
user_150613,0,1,0,0,272,283.0,0,0.0
user_126229,3,1,0,0,272,283.0,0,0.0
user_146210,1,5,2,0,273,273.0,0,0.0
user_486531,4,2,1,0,273,295.0,0,0.0
user_472878,7,1,2,0,272,272.0,0,0.0
user_109934,3,2,0,0,272,283.0,0,0.0
user_14387,3,0,2,0,272,275.0,0,0.0
user_412831,3,0,3,0,275,276.0,0,0.0
user_251951,2,0,0,0,274,283.0,0,0.0
user_482110,3,4,1,0,276,279.0,0,0.0
user_105002,1,1,0,0,274,283.0,0,0.0
user_241803,2,0,1,0,274,277.0,0,0.0
user_327163,0,0,1,0,275,280.0,0,0.0
user_418673,2,1,1,0,273,297.0,0,0.0
user_282155,2,0,1,0,272,287.0,0,0.0
user_459707,4,3,1,0,273,286.0,0,0.0
user_340424,0,0,1,0,272,279.0,0,0.0
user_6085,5,1,0,0,272,283.0,0,0.0
user_161657,2,0,2,0,273,294.0,0,0.0
user_55370,2,1,1,0,273,282.0,0,0.0
user_449682,0,0,0,0,274,283.0,0,0.0
user_432469,4,1,0,0,276,283.0,1,0.0
user_263949,2,1,1,0,272,289.0,0,0.0
user_10578,4,1,3,0,272,272.0,0,0.0
user_432891,1,0,3,0,274,274.0,0,0.0
user_406258,3,0,1,0,272,282.0,0,0.0
user_98046,1,1,1,0,274,274.0,0,0.0
user_166305,1,0,1,0,274,296.0,0,0.0
user_252592,4,0,1,0,273,301.0,0,0.0
user_47216,2,1,1,0,275,275.0,0,0.0
user_250871,2,1,0,0,273,283.0,0,0.0
user_306665,4,1,3,0,274,274.0,0,0.0
user_245926,2,0,1,0,274,291.0,0,0.0
user_318861,1,3,2,0,273,276.0,0,0.0
user_265488,4,1,0,0,275,283.0,0,0.0
user_111442,2,3,2,0,273,280.0,0,0.0
user_67354,1,1,0,0,274,283.0,0,0.0
user_483927,1,0,2,0,272,283.0,0,0.0
user_476731,2,0,1,0,273,286.0,0,0.0
user_186378,3,1,1,0,272,280.0,0,0.0
user_9511,0,1,0,0,273,283.0,0,0.0
user_283807,1,1,2,0,272,276.0,0,0.0
user_449386,2,1,0,0,272,283.0,0,0.0
user_245999,2,0,0,0,274,283.0,0,0.0
user_443961,3,0,3,0,273,283.0,0,0.0
user_39288,1,0,1,0,274,280.0,0,0.0
user_49209,1,3,0,0,274,283.0,0,0.0
user_149886,1,1,2,0,273,297.0,0,0.0
user_468042,1,3,2,0,272,291.0,0,0.0
user_175868,2,1,3,0,272,274.0,0,0.0
user_454272,0,0,1,0,272,289.0,0,0.0
user_386519,5,1,0,0,272,283.0,0,0.0
user_132618,0,0,0,0,275,283.0,0,0.0
user_287927,1,1,1,0,274,300.0,0,0.0
user_65467,1,2,0,0,274,283.0,0,0.0
user_289227,5,0,0,0,275,283.0,0,0.0
user_123758,2,0,2,0,272,272.0,0,0.0
user_43436,0,1,1,0,272,282.0,0,0.0
user_238910,3,2,0,0,276,283.0,1,0.0
user_181702,2,0,1,0,272,287.0,0,0.0
user_11787,0,0,0,0,274,283.0,0,0.0
user_34173,3,1,1,0,275,283.0,0,0.0
user_132352,0,0,0,0,280,283.0,0,0.0
user_35878,4,0,2,0,273,281.0,0,0.0
user_392725,3,2,0,0,273,283.0,0,0.0
user_448587,2,1,0,0,274,283.0,0,0.0
user_337779,2,0,0,0,273,283.0,0,0.0
user_177608,6,0,4,0,273,280.0,0,0.0
user_388802,5,2,0,0,273,283.0,0,0.0
user_90504,1,2,0,0,272,283.0,0,0.0
user_221816,2,1,0,0,273,283.0,0,0.0
user_22933,1,1,0,0,272,283.0,0,0.0
user_205120,3,1,1,0,273,299.0,0,0.0
user_469595,3,0,1,0,272,287.0,0,0.0
user_428322,1,0,1,0,272,299.0,0,0.0
user_228965,1,1,1,0,272,295.0,0,0.0
user_199131,1,1,2,0,277,293.0,0,0.0
user_57790,5,0,0,0,273,283.0,0,0.0
user_44951,2,1,0,0,275,283.0,0,0.0
user_148108,0,2,0,0,272,283.0,0,0.0
user_240366,7,3,2,0,272,277.0,1,1.0
user_72239,2,0,0,0,273,283.0,0,0.0
user_293878,2,2,1,0,273,301.0,0,0.0
user_196479,4,6,2,0,273,277.0,1,1.0
user_385149,1,2,1,0,273,284.0,0,0.0
user_100828,1,3,0,0,274,283.0,0,0.0
user_100921,3,1,1,0,274,293.0,0,0.0
user_315259,3,1,0,0,275,283.0,0,0.0
user_188210,0,2,0,0,272,283.0,0,0.0
user_375912,0,1,0,0,272,283.0,0,0.0
user_66055,0,0,6,0,272,272.0,0,0.0
user_286537,1,1,2,0,272,282.0,0,0.0
user_343501,1,2,3,0,277,279.0,0,0.0
user_86608,5,1,3,0,273,281.0,0,0.0
user_308954,3,1,0,0,274,283.0,0,0.0
user_286289,1,0,0,0,276,283.0,0,0.0
user_380440,2,3,0,0,273,283.0,0,0.0
user_37755,2,0,0,0,272,283.0,0,0.0
user_91403,2,2,0,0,278,283.0,0,0.0
user_125968,1,1,3,0,272,272.0,0,0.0
user_45867,2,0,0,0,272,283.0,0,0.0
user_453169,0,0,2,0,273,274.0,0,0.0
user_41696,2,1,0,0,272,283.0,0,0.0
user_23792,0,2,0,0,275,283.0,0,0.0
user_292414,2,1,0,0,272,283.0,0,0.0
user_456714,1,2,0,0,273,283.0,0,0.0
user_399826,2,1,0,0,273,283.0,0,0.0
user_137347,1,3,0,0,273,283.0,0,0.0
user_348396,5,3,1,0,272,279.0,0,0.0
user_89845,2,1,0,0,272,283.0,0,0.0
user_462398,1,1,1,0,272,279.0,0,0.0
user_482688,0,1,1,0,276,296.0,0,0.0
user_162559,1,0,0,0,273,283.0,0,0.0
user_497006,5,0,1,0,274,298.0,0,0.0
user_64106,9,5,1,0,272,289.0,1,1.0
user_186958,3,1,1,0,273,279.0,0,0.0
user_149302,3,1,2,0,272,281.0,0,0.0
user_309218,3,2,1,0,272,294.0,0,0.0
user_497857,2,1,1,0,278,288.0,0,0.0
user_11004,0,1,1,0,277,292.0,0,0.0
user_96271,3,1,1,0,272,274.0,0,0.0
user_488278,0,1,2,0,273,277.0,0,0.0
user_131277,1,1,1,0,275,297.0,0,0.0
user_32055,0,0,1,0,272,291.0,0,0.0
user_234080,3,1,0,0,274,283.0,0,0.0
user_183225,4,1,0,0,272,283.0,0,0.0
user_42520,2,0,2,0,273,277.0,0,0.0
user_258165,3,0,0,0,273,283.0,0,0.0
user_337961,2,0,1,0,273,297.0,0,0.0
user_296338,3,0,1,0,274,282.0,0,0.0
user_143535,1,1,2,0,272,286.0,0,0.0
user_281256,3,0,1,0,273,291.0,0,0.0
user_294344,3,1,0,0,272,283.0,0,0.0
user_460350,3,1,1,0,272,282.0,0,0.0
user_79285,2,1,0,0,274,283.0,0,0.0
user_79807,0,1,2,0,273,289.0,0,0.0
user_403992,2,2,1,0,273,273.0,0,0.0
user_145599,0,1,0,0,272,283.0,0,0.0
user_364400,5,0,0,0,274,283.0,0,0.0
user_335102,2,1,1,0,272,283.0,0,0.0
user_418030,0,0,0,0,274,283.0,0,0.0
user_466339,2,0,0,0,275,283.0,0,0.0
user_127905,2,2,1,0,276,284.0,0,0.0
user_213498,1,1,2,0,272,292.0,0,0.0
user_204711,1,1,0,0,275,283.0,0,0.0
user_149951,5,1,1,0,273,284.0,0,0.0
user_394362,3,1,0,0,275,283.0,0,0.0
user_222848,3,0,2,0,272,272.0,0,0.0
user_246454,2,1,0,0,273,283.0,0,0.0
user_299646,3,0,2,0,273,280.0,0,0.0
user_423608,1,2,0,0,272,283.0,0,0.0
user_448624,0,0,1,0,272,276.0,0,0.0
user_227942,0,0,0,0,272,283.0,0,0.0
user_361287,2,2,2,0,274,284.0,0,0.0
user_275334,2,2,2,0,272,272.0,0,0.0
user_480708,2,1,1,0,275,294.0,0,0.0
user_84326,2,1,3,0,274,284.0,0,0.0
user_192089,3,0,0,0,272,283.0,0,0.0
user_244946,0,0,0,0,273,283.0,0,0.0
user_18750,2,0,1,0,273,273.0,0,0.0
user_296978,3,1,0,0,274,283.0,0,0.0
user_402397,7,2,2,0,272,277.0,1,1.0
user_263672,2,2,0,0,275,283.0,0,0.0
user_424454,3,0,1,0,272,292.0,0,0.0
user_430442,2,1,0,0,272,283.0,0,0.0
user_21705,2,0,1,0,273,285.0,0,0.0
user_340544,3,3,0,0,273,283.0,0,0.0
user_365518,4,0,0,0,272,283.0,0,0.0
user_309277,1,2,1,0,274,274.0,0,0.0
user_299003,2,1,1,0,275,275.0,0,0.0
user_492350,2,1,3,0,273,287.0,0,0.0
user_201656,0,2,2,0,274,274.0,0,0.0
user_213127,4,1,0,0,272,283.0,0,0.0
user_67757,6,0,0,0,272,283.0,0,0.0
user_327879,1,0,2,0,272,279.0,0,0.0
user_447350,2,1,1,0,272,275.0,0,0.0
user_303775,2,0,1,0,273,283.0,0,0.0
user_469637,0,0,3,0,272,272.0,0,0.0
user_268340,2,0,0,0,273,283.0,0,0.0
user_54828,2,0,2,0,274,297.0,0,0.0
user_353056,2,1,1,0,272,301.0,0,0.0
user_179134,3,0,1,0,273,279.0,0,0.0
user_96133,3,0,0,0,272,283.0,0,0.0
user_255922,1,0,2,0,273,280.0,0,0.0
user_185835,1,2,2,0,272,272.0,0,0.0
user_101272,4,1,1,0,272,278.0,0,0.0
user_206531,3,2,1,0,273,289.0,0,0.0
user_494053,1,0,0,0,274,283.0,0,0.0
user_162750,3,1,1,0,273,295.0,0,0.0
user_496845,2,0,3,0,276,276.0,0,0.0
user_371319,1,0,2,0,273,283.0,0,0.0
user_326267,6,0,2,0,273,273.0,0,0.0
user_99503,2,1,2,0,272,279.0,0,0.0
user_460984,2,2,4,0,272,278.0,0,0.0
user_331822,2,1,1,0,272,276.0,0,0.0
user_323273,4,1,1,0,273,293.0,0,0.0
user_211908,1,0,0,0,278,283.0,0,0.0
user_24614,1,0,1,0,272,300.0,0,0.0
user_449625,1,2,2,0,273,283.0,0,0.0
user_69428,3,1,2,0,273,279.0,0,0.0
user_216091,1,0,1,0,273,274.0,0,0.0
user_193538,1,0,1,0,275,296.0,0,0.0
user_211729,2,1,1,0,272,287.0,0,0.0
user_376946,1,1,0,0,272,283.0,0,0.0
user_91980,2,1,1,0,275,284.0,0,0.0
user_102053,1,1,2,0,272,293.0,0,0.0
user_249647,0,2,0,0,273,283.0,0,0.0
user_103836,0,1,1,0,275,296.0,0,0.0
user_328432,3,2,1,0,272,296.0,0,0.0
user_155972,0,0,1,0,273,295.0,0,0.0
user_283343,2,3,0,0,274,283.0,1,0.0
user_47911,3,1,3,0,273,285.0,0,0.0
user_380220,3,0,2,0,272,285.0,0,0.0
user_206024,2,1,3,0,272,291.0,0,0.0
user_406071,0,2,0,0,275,283.0,0,0.0
user_349190,2,0,2,0,274,289.0,0,0.0
user_38310,0,0,1,0,275,278.0,0,0.0
user_364963,5,0,0,0,274,283.0,1,0.0
user_75224,3,0,0,0,273,283.0,0,0.0
user_326469,2,2,1,0,274,294.0,0,0.0
user_449632,2,2,2,0,273,274.0,0,0.0
user_466726,2,0,1,0,273,290.0,0,0.0
user_216456,1,2,2,0,273,273.0,0,0.0
user_376696,1,1,1,0,273,286.0,0,0.0
user_341684,1,1,4,0,273,274.0,0,0.0
user_157865,0,2,1,0,274,290.0,0,0.0
user_207849,0,0,0,0,272,283.0,0,0.0
user_67599,5,1,2,0,272,299.0,0,0.0
user_184266,0,2,0,0,274,283.0,0,0.0
user_146710,2,0,1,0,275,291.0,0,0.0
user_330781,3,0,1,0,273,281.0,0,0.0
user_279075,1,1,2,0,272,275.0,0,0.0
user_256265,4,1,0,0,274,283.0,0,0.0
user_183533,2,0,1,0,273,294.0,0,0.0
user_370392,0,0,2,0,276,284.0,0,0.0
user_440200,0,2,0,0,272,283.0,0,0.0
user_342269,3,1,1,0,272,296.0,0,0.0
user_300956,5,0,1,0,272,282.0,0,0.0
user_489934,2,0,1,0,272,278.0,0,0.0
user_70427,2,3,1,0,274,292.0,0,0.0
user_99971,0,1,1,0,274,279.0,0,0.0
user_386431,3,3,0,0,272,283.0,0,0.0
user_464078,1,2,1,0,272,291.0,0,0.0
user_120848,1,1,0,0,272,283.0,0,0.0
user_188498,3,4,0,0,273,283.0,0,0.0
user_333950,3,1,2,0,273,278.0,0,0.0
user_47239,3,3,2,0,272,276.0,1,0.0
user_40920,1,2,2,0,272,275.0,0,0.0
user_465589,2,2,0,0,272,283.0,0,0.0
user_121486,1,2,0,0,273,283.0,0,0.0
user_259641,3,0,2,0,273,275.0,0,0.0
user_251353,5,1,0,0,273,283.0,0,0.0
user_451689,3,0,1,0,276,296.0,0,0.0
user_442274,2,0,0,0,273,283.0,0,0.0
user_422250,2,1,1,0,272,288.0,0,0.0
user_249878,3,0,1,0,272,298.0,0,0.0
user_117729,1,1,0,0,272,283.0,0,0.0
user_262414,2,0,1,0,273,289.0,0,0.0
user_487708,2,2,1,0,273,292.0,0,0.0
user_152152,4,0,1,0,273,298.0,0,0.0
user_154998,3,0,2,0,272,291.0,0,0.0
user_357865,2,2,2,0,273,274.0,0,0.0
user_98801,1,0,0,0,272,283.0,0,0.0
user_165132,3,2,2,0,272,287.0,0,0.0
user_381798,3,3,0,0,274,283.0,0,0.0
user_46944,5,2,1,0,274,278.0,0,0.0
user_357485,8,0,1,0,274,301.0,0,0.0
user_99424,0,1,2,0,272,280.0,0,0.0
user_400832,2,1,0,0,272,283.0,0,0.0
user_469546,2,1,1,0,272,284.0,0,0.0
user_65399,2,2,1,0,272,298.0,0,0.0
user_416077,7,2,0,0,274,283.0,1,1.0
